Date,ASIANPAINT,BAJAJ-AUTO,HCLTECH,INFY,TCS,TITAN
2017-07-03 00:00:00+00:00,1122,2793.5,419.9,476.8,1187.5,531.05
2017-07-04 00:00:00+00:00,1109.95,2779.6,420,480.5,1180.4,534.25
2017-07-05 00:00:00+00:00,1132,2773,419,476,1179,531.65
2017-07-06 00:00:00+00:00,1129,2727,420.28,473.4,1175.03,533.85
2017-07-07 00:00:00+00:00,1114.15,2710,416,467.55,1166,534
2017-07-10 00:00:00+00:00,1127,2731,424.28,477.03,1217.5,536.5
2017-07-11 00:00:00+00:00,1134,2798.05,425,489.3,1241.25,528
2017-07-12 00:00:00+00:00,1137,2788,428.03,486.5,1220.5,530.55
2017-07-13 00:00:00+00:00,1123,2788.85,429.75,490,1219.5,534
2017-07-14 00:00:00+00:00,1119.5,2811.2,425,485.05,1199.55,532.6
2017-07-17 00:00:00+00:00,1125.5,2826.2,434.48,492.78,1200,531.5
2017-07-18 00:00:00+00:00,1146.5,2831,440.13,492,1207.55,528
2017-07-19 00:00:00+00:00,1152.95,2834.95,449.35,489.8,1224.62,532.15
2017-07-20 00:00:00+00:00,1156.15,2816,442.45,484.25,1218.5,529.5
2017-07-21 00:00:00+00:00,1156.05,2815,451.5,489.95,1248,545.5
2017-07-24 00:00:00+00:00,1158.1,2819.05,451.1,495.25,1267.5,536.85
2017-07-25 00:00:00+00:00,1148,2840,448.5,496.43,1288.65,535
2017-07-26 00:00:00+00:00,1136.55,2845,444,497,1276.7,536.7
2017-07-27 00:00:00+00:00,1153,2852.4,449.5,484.93,1238.5,528.3
2017-07-28 00:00:00+00:00,1156,2831,445.5,497.85,1240,533.8
2017-07-31 00:00:00+00:00,1163,2812,445.3,507.5,1247.47,544
2017-08-01 00:00:00+00:00,1150,2826,444,502.25,1247.57,538.3
2017-08-02 00:00:00+00:00,1145,2799.75,440.5,494.58,1237.5,553
2017-08-03 00:00:00+00:00,1148,2834,437.65,490.9,1245.95,556.6
2017-08-04 00:00:00+00:00,1159.95,2873.65,444,491.75,1262.5,610.75
2017-08-07 00:00:00+00:00,1150,2890,443,483.25,1253.7,612.35
2017-08-08 00:00:00+00:00,1150,2921,441.25,481.75,1250.07,610.2
2017-08-09 00:00:00+00:00,1155.55,2820,439.73,485.35,1254.18,618.85
2017-08-10 00:00:00+00:00,1152.5,2808.8,443,492.48,1260,614
2017-08-11 00:00:00+00:00,1146,2790,435.5,493.25,1246.32,611.65
2017-08-14 00:00:00+00:00,1155,2827,431,491,1234,633
2017-08-16 00:00:00+00:00,1140,2831.65,433.45,489.68,1245.07,627.85
2017-08-17 00:00:00+00:00,1134,2828,436.68,510.53,1242.78,623.45
2017-08-18 00:00:00+00:00,1135.55,2803.95,438,461.7,1257.5,623.85
2017-08-21 00:00:00+00:00,1137,2760.1,435.75,435.45,1256.6,614
2017-08-22 00:00:00+00:00,1126,2735,438.65,438.2,1250,616
2017-08-23 00:00:00+00:00,1140.1,2759.5,441.25,446.6,1245.8,607.5
2017-08-24 00:00:00+00:00,1131.2,2726,433.1,456,1249.03,605.95
2017-08-28 00:00:00+00:00,1155.9,2738.15,433.53,470.13,1245.5,612
2017-08-29 00:00:00+00:00,1150.2,2720,425.58,463.05,1237.53,600.65
2017-08-30 00:00:00+00:00,1154,2753,426,463.5,1242.5,611
2017-08-31 00:00:00+00:00,1170.75,2799.05,427.5,457.38,1249,618.9
2017-09-01 00:00:00+00:00,1215,2916.95,433.88,459.98,1230.3,613.5
2017-09-04 00:00:00+00:00,1197,2910,428.75,449.98,1228.5,612.1
2017-09-05 00:00:00+00:00,1206.05,2950,430,450.5,1242.32,638.9
2017-09-06 00:00:00+00:00,1203.95,2915,426,448.45,1226.5,641.9
2017-09-07 00:00:00+00:00,1196.1,2964.75,429.03,447.5,1230,637.7
2017-09-08 00:00:00+00:00,1204.05,2910,429.9,441.5,1232.57,631.6
2017-09-11 00:00:00+00:00,1238.5,2933,431.23,439.68,1227.5,632.65
2017-09-12 00:00:00+00:00,1255.8,2935.95,430.75,441.75,1248.5,637.45
2017-09-13 00:00:00+00:00,1250,2937.55,437.05,442.25,1246.35,629
2017-09-14 00:00:00+00:00,1241,2925.9,440.55,446.15,1242.5,631.1
2017-09-15 00:00:00+00:00,1247.45,3030,445.5,454.28,1252,631.65
2017-09-18 00:00:00+00:00,1252.5,3138,448.15,454.5,1252.5,644.1
2017-09-19 00:00:00+00:00,1253.5,3120,446,456.58,1249,640.05
2017-09-20 00:00:00+00:00,1238.2,3093,445,456.65,1248,629.9
2017-09-21 00:00:00+00:00,1229,3077,435.98,455.5,1262.5,618.45
2017-09-22 00:00:00+00:00,1215,3025,441.45,449.5,1254.97,601.5
2017-09-25 00:00:00+00:00,1201,3042.55,437,450.5,1254,603
2017-09-26 00:00:00+00:00,1171,3043,435.95,450.88,1237.5,591.2
2017-09-27 00:00:00+00:00,1159.5,3030,436.5,447.95,1247.55,588
2017-09-28 00:00:00+00:00,1126.8,3037,440,447.75,1236.38,572.1
2017-09-29 00:00:00+00:00,1131.05,3113.75,435.5,449.5,1218.8,584.2
2017-10-03 00:00:00+00:00,1152,3160,442,451.8,1226,600.25
2017-10-04 00:00:00+00:00,1154.1,3179.95,443.03,451.25,1221,600.25
2017-10-05 00:00:00+00:00,1152.85,3145,447,451.68,1215,595
2017-10-06 00:00:00+00:00,1154.9,3139.45,452.48,460.25,1225.5,595.4
2017-10-09 00:00:00+00:00,1157,3130,450.45,462.13,1224.55,616
2017-10-10 00:00:00+00:00,1164,3130.4,449.55,467.58,1226.7,614.8
2017-10-11 00:00:00+00:00,1155.5,3140.95,454.98,464.8,1250,610.65
2017-10-12 00:00:00+00:00,1159.5,3155,458.5,464.15,1272.22,623
2017-10-13 00:00:00+00:00,1175.95,3150,465,464.73,1280,623
2017-10-16 00:00:00+00:00,1169,3237.75,461.2,469.5,1295,627.55
2017-10-17 00:00:00+00:00,1197.7,3255.1,461.5,465.5,1297.28,626.9
2017-10-18 00:00:00+00:00,1179.65,3226.8,461.85,462.18,1293.3,612.9
2017-10-23 00:00:00+00:00,1174.15,3217.65,468.63,469.75,1293.95,604.05
2017-10-24 00:00:00+00:00,1230,3201.1,455.5,462.15,1287.5,605.7
2017-10-25 00:00:00+00:00,1199.25,3240,451.58,467.33,1280,589.95
2017-10-26 00:00:00+00:00,1187.25,3295,433,474.28,1263.6,583
2017-10-27 00:00:00+00:00,1189,3309.7,428.48,473.48,1290,590.65
2017-10-30 00:00:00+00:00,1183,3280,419.38,471.95,1310,619.2
2017-10-31 00:00:00+00:00,1182,3260,427.65,461,1309.38,637.25
2017-11-01 00:00:00+00:00,1176.4,3255,420.5,463,1303.88,638
2017-11-02 00:00:00+00:00,1180,3218,429.03,461.55,1311.53,661.25
2017-11-03 00:00:00+00:00,1172,3223.35,424.1,463.4,1311,657.5
2017-11-06 00:00:00+00:00,1159.95,3202,422,464.4,1330.07,780
2017-11-07 00:00:00+00:00,1142,3161.15,438.5,477.68,1355,753
2017-11-08 00:00:00+00:00,1168,3192,438.1,475.98,1368.5,744.85
2017-11-09 00:00:00+00:00,1196.5,3208,439,477,1370,777
2017-11-10 00:00:00+00:00,1185,3266,433.55,481.5,1356,782.05
2017-11-13 00:00:00+00:00,1174.95,3222,435,476.25,1378.28,765
2017-11-14 00:00:00+00:00,1155,3268,434.75,474.55,1355,774.9
2017-11-15 00:00:00+00:00,1183,3220,424,475.38,1355,770
2017-11-16 00:00:00+00:00,1178.1,3212.05,426.5,495,1369.95,771
2017-11-17 00:00:00+00:00,1167,3208,420.4,482.75,1354.1,784.7
2017-11-20 00:00:00+00:00,1164,3245,421.38,480.48,1348.95,784
2017-11-21 00:00:00+00:00,1162.5,3305,420,482.75,1335.12,819
2017-11-22 00:00:00+00:00,1175.5,3311,420.5,482.65,1340.7,811.95
2017-11-23 00:00:00+00:00,1160.7,3271,426.5,495.73,1338.28,804.9
2017-11-24 00:00:00+00:00,1161,3284,430,504,1344.1,830.25
2017-11-27 00:00:00+00:00,1158,3270,431.05,498.45,1341.53,832.8
2017-11-28 00:00:00+00:00,1170,3289.95,429,491.33,1340.53,820
2017-11-29 00:00:00+00:00,1151.1,3305,425,491.75,1326.82,815.4
2017-11-30 00:00:00+00:00,1151.5,3335,423.05,486.5,1317.5,819
2017-12-01 00:00:00+00:00,1136.95,3215,416.08,480,1315,804.45
2017-12-04 00:00:00+00:00,1124.5,3204.2,424.45,492.2,1315,804.55
2017-12-05 00:00:00+00:00,1115.8,3158.85,421.75,492.15,1316.5,792.7
2017-12-06 00:00:00+00:00,1104.35,3103,428.03,493.9,1317.12,773.05
2017-12-07 00:00:00+00:00,1143,3198.85,432.65,499.93,1308.97,806
2017-12-08 00:00:00+00:00,1135.5,3215,435.45,499.7,1298.5,807.6
2017-12-11 00:00:00+00:00,1127.2,3209.2,440.5,502.5,1335,818.1
2017-12-12 00:00:00+00:00,1118.15,3165.75,436.98,505.25,1304.78,821.05
2017-12-13 00:00:00+00:00,1115.9,3148,433.1,502.5,1316.75,821.6
2017-12-14 00:00:00+00:00,1119,3170,441.98,506,1279.1,817.05
2017-12-15 00:00:00+00:00,1120,3177.6,445.93,509.5,1271.97,831.45
2017-12-18 00:00:00+00:00,1137,3230,440.38,507,1288.3,837.5
2017-12-19 00:00:00+00:00,1137.5,3307.1,436.25,502.5,1288.7,871
2017-12-20 00:00:00+00:00,1138,3301.3,435.13,508.18,1296,863.95
2017-12-21 00:00:00+00:00,1135.05,3285,444,510.75,1293.4,857.05
2017-12-22 00:00:00+00:00,1138.5,3342,442.5,518.93,1320.03,854.95
2017-12-26 00:00:00+00:00,1150.95,3354.95,443.03,517.5,1325.18,857
2017-12-27 00:00:00+00:00,1146,3332.1,441,517,1307.5,843.3
2017-12-28 00:00:00+00:00,1144.35,3283.1,438.93,515.23,1315.5,854
2017-12-29 00:00:00+00:00,1160,3331.75,447.5,520.63,1350,858.35
2018-01-01 00:00:00+00:00,1145,3290,438.45,516.08,1322.5,853.8
2018-01-02 00:00:00+00:00,1144,3286.35,447,514.13,1315.5,845.35
2018-01-03 00:00:00+00:00,1142,3232,448,511.25,1319.5,854.5
2018-01-04 00:00:00+00:00,1175.3,3266.05,446.58,507.5,1325,894.55
2018-01-05 00:00:00+00:00,1187.15,3280,449.75,507.48,1345.75,909
2018-01-08 00:00:00+00:00,1182,3275,448.08,517.78,1354.4,924.7
2018-01-09 00:00:00+00:00,1192,3245,446.85,519.95,1354.47,932
2018-01-10 00:00:00+00:00,1178.9,3205,456.5,526.5,1401.5,915
2018-01-11 00:00:00+00:00,1186,3193,457,538.25,1396,905.4
2018-01-12 00:00:00+00:00,1188.55,3175,463.38,539.33,1384.95,901.95
2018-01-15 00:00:00+00:00,1196.2,3164.95,454.95,540.5,1368.7,919
2018-01-16 00:00:00+00:00,1187.6,3169,474.65,562.5,1430,892.85
2018-01-17 00:00:00+00:00,1196,3195,477.5,574,1447.5,895
2018-01-18 00:00:00+00:00,1191.4,3209.95,478.63,575.25,1463.28,884.7
2018-01-19 00:00:00+00:00,1190,3209,479.5,572.18,1487.43,893.5
2018-01-22 00:00:00+00:00,1177.85,3265,486,574.05,1545,910
2018-01-23 00:00:00+00:00,1171,3302,497.45,587.98,1548.5,905
2018-01-24 00:00:00+00:00,1151,3333.1,510,590.63,1587.47,883
2018-01-25 00:00:00+00:00,1154,3304.95,510,586.85,1565.5,888
2018-01-29 00:00:00+00:00,1150,3365.15,502.88,590.28,1599.62,896.2
2018-01-30 00:00:00+00:00,1128,3355,500,584,1577.5,881
2018-01-31 00:00:00+00:00,1130.8,3330.35,492.03,573.73,1555.57,867.65
2018-02-01 00:00:00+00:00,1152,3417.65,495.93,571.63,1575,827.5
2018-02-02 00:00:00+00:00,1137,3235,495.63,572.5,1572.5,825.3
2018-02-05 00:00:00+00:00,1134.15,3190,496.15,569.5,1555,806
2018-02-06 00:00:00+00:00,1110.5,3149,476.15,555.7,1500,781.45
2018-02-07 00:00:00+00:00,1123.8,3140,469.25,554,1479.5,784.5
2018-02-08 00:00:00+00:00,1125,3161.25,471.15,566.08,1483.1,800.8
2018-02-09 00:00:00+00:00,1136,3103.95,482.75,556,1490,796
2018-02-12 00:00:00+00:00,1142.5,3143.3,469.98,550.5,1480.07,808
2018-02-14 00:00:00+00:00,1137.3,3102,467,545.5,1450,810
2018-02-15 00:00:00+00:00,1138.25,3142,470.5,556.75,1461,817
2018-02-16 00:00:00+00:00,1145,3103,466.5,563,1465.5,803.2
2018-02-19 00:00:00+00:00,1117.35,3030.25,457,567.15,1461,801.8
2018-02-20 00:00:00+00:00,1133.65,3047.85,454.03,567.95,1471.5,832.5
2018-02-21 00:00:00+00:00,1123,3022,472.6,572.53,1520.5,822.95
2018-02-22 00:00:00+00:00,1117,2968,472.53,579.5,1520.03,816.95
2018-02-23 00:00:00+00:00,1100.95,3005,476.5,577.2,1543.35,814.65
2018-02-26 00:00:00+00:00,1107,3008,474.48,569.98,1512.8,822.95
2018-02-27 00:00:00+00:00,1111.5,3029.55,476,573.9,1521,822.4
2018-02-28 00:00:00+00:00,1116.05,3013,470.98,584.93,1516.7,816.15
2018-03-01 00:00:00+00:00,1119.3,3018,471.15,580.13,1516.5,809
2018-03-05 00:00:00+00:00,1106,2941.95,468.95,579.85,1551.5,810
2018-03-06 00:00:00+00:00,1102.5,2909.8,466,573.1,1520.5,800.5
2018-03-07 00:00:00+00:00,1108,2909,475,573.5,1513.7,816.95
2018-03-08 00:00:00+00:00,1128.95,2928.95,474.75,578.58,1501,816.9
2018-03-09 00:00:00+00:00,1124.95,2924.2,473.5,582,1517.5,818.6
2018-03-12 00:00:00+00:00,1131,2960.55,483.75,592,1525,829.9
2018-03-13 00:00:00+00:00,1142,2970,480,591,1443.05,852.05
2018-03-14 00:00:00+00:00,1137,2950,482.5,590.55,1443.93,866.1
2018-03-15 00:00:00+00:00,1161,2949,478.58,590.95,1433.45,874
2018-03-16 00:00:00+00:00,1121.15,2905,481.1,585,1414.5,878.1
2018-03-19 00:00:00+00:00,1105,2845.6,461.5,574,1414.38,864.7
2018-03-20 00:00:00+00:00,1105,2880,469.65,582.28,1435.47,871.05
2018-03-21 00:00:00+00:00,1102.5,2837.75,470.25,582.6,1428.05,870.15
2018-03-22 00:00:00+00:00,1106.95,2835,463.6,578.08,1412,889
2018-03-23 00:00:00+00:00,1113.75,2782.7,478.3,582.5,1404.6,895
2018-03-26 00:00:00+00:00,1118.95,2846.3,485,577.8,1408.5,940.75
2018-03-27 00:00:00+00:00,1132.8,2805,485.03,576.05,1422.43,944
2018-03-28 00:00:00+00:00,1119.25,2749.75,483.15,570.35,1424.68,926.3
2018-04-02 00:00:00+00:00,1150.2,2810,491.85,568.35,1451.5,941.35
2018-04-03 00:00:00+00:00,1156.4,2801,484.25,569.7,1454.28,929.25
2018-04-04 00:00:00+00:00,1136,2765,479.63,561.5,1453.45,903.7
2018-04-05 00:00:00+00:00,1144.6,2813.15,481.45,573,1477.05,921
2018-04-06 00:00:00+00:00,1146,2780.75,475.75,563.78,1469.85,938.95
2018-04-09 00:00:00+00:00,1154.25,2773.8,476.5,555.73,1462.53,959.5
2018-04-10 00:00:00+00:00,1156.1,2763,475.5,557.33,1466.7,962
2018-04-11 00:00:00+00:00,1152.75,2757.95,484.68,562.25,1505,981.4
2018-04-12 00:00:00+00:00,1165.15,2761.3,503.5,582.5,1567.55,976.6
2018-04-13 00:00:00+00:00,1161,2790,494.85,584,1572.75,987
2018-04-16 00:00:00+00:00,1176.2,2837,498.53,567.25,1592.75,980
2018-04-17 00:00:00+00:00,1176,2865,505.95,562.33,1581.8,997.85
2018-04-18 00:00:00+00:00,1169.7,2852,499.68,562.98,1581.35,977.8
2018-04-19 00:00:00+00:00,1165.95,2858,508,566.7,1595.57,952
2018-04-20 00:00:00+00:00,1158.75,2856,528.5,589.83,1707,961
2018-04-23 00:00:00+00:00,1177.6,2852,540.5,592.5,1699.18,963
2018-04-24 00:00:00+00:00,1168.05,2886.85,531.1,577,1689.75,964
2018-04-25 00:00:00+00:00,1164.4,2896.25,535,577.98,1732.88,960
2018-04-26 00:00:00+00:00,1170,2883.4,537.33,588.53,1761.97,970.9
2018-04-27 00:00:00+00:00,1178.2,2953,520.55,592.43,1729,967.5
2018-04-30 00:00:00+00:00,1201.1,2946.85,526.5,599.98,1764.5,981.2
2018-05-02 00:00:00+00:00,1218.55,2969.9,502.68,596.05,1750,965
2018-05-03 00:00:00+00:00,1202.55,2985,460.5,589,1740.88,959.4
2018-05-04 00:00:00+00:00,1189.8,2893.3,463.78,584.8,1739.5,958.15
2018-05-07 00:00:00+00:00,1214.5,2919.4,464.65,592,1714,967.9
2018-05-08 00:00:00+00:00,1207.95,2895.65,460,583.75,1720.2,974.8
2018-05-09 00:00:00+00:00,1225,2882,464.2,586,1744.25,985.75
2018-05-10 00:00:00+00:00,1215.25,2825,465.35,585,1723.15,981
2018-05-11 00:00:00+00:00,1285,2817,466.35,591.6,1730.5,958
2018-05-14 00:00:00+00:00,1299,2829.9,462.5,595.25,1720,922.65
2018-05-15 00:00:00+00:00,1314,2816,461.95,597.6,1743.5,931.05
2018-05-16 00:00:00+00:00,1330.7,2813.9,459.55,595.3,1748.5,931.2
2018-05-17 00:00:00+00:00,1308,2824.5,453.5,590,1740.4,936.15
2018-05-18 00:00:00+00:00,1311,2785,446,590,1747.5,940
2018-05-21 00:00:00+00:00,1305,2722,448.5,591.6,1775,915.25
2018-05-22 00:00:00+00:00,1284.4,2813,452.2,597.5,1757.2,917.1
2018-05-23 00:00:00+00:00,1276.05,2772,448.5,591.23,1749.47,919
2018-05-24 00:00:00+00:00,1301,2744.95,456.5,610,1805.38,919.6
2018-05-25 00:00:00+00:00,1286,2757.5,458,614.5,1794.95,924
2018-05-28 00:00:00+00:00,1321.05,2796.45,448.5,606.05,1749.68,928.05
2018-05-29 00:00:00+00:00,1297.05,2795,454.5,609.7,1759.97,914
2018-05-30 00:00:00+00:00,1292.25,2766.7,455.28,605.2,1753.75,913.65
2018-05-31 00:00:00+00:00,1307,2771.3,453.95,619,1746,907
2018-06-01 00:00:00+00:00,1291.5,2896.5,452.18,611.1,1732.15,901
2018-06-04 00:00:00+00:00,1277.55,2876,450.33,621,1742,885.9
2018-06-05 00:00:00+00:00,1271.2,2854.1,443.65,609.43,1723,863.95
2018-06-06 00:00:00+00:00,1268,2890.5,452.4,619.05,1725,902
2018-06-07 00:00:00+00:00,1289.25,2888.45,460.55,624,1734.05,887
2018-06-08 00:00:00+00:00,1277.5,2875.5,464.93,629.4,1744.45,895
2018-06-11 00:00:00+00:00,1281,2876.6,454.95,630.5,1750.9,902
2018-06-12 00:00:00+00:00,1288,2895.15,458.13,629.5,1781.05,904.4
2018-06-13 00:00:00+00:00,1281.95,2908,462.45,637.5,1824,920.5
2018-06-14 00:00:00+00:00,1284.9,2893.45,468,620,1785,907
2018-06-15 00:00:00+00:00,1285.5,2871,473.98,644.4,1840,905
2018-06-18 00:00:00+00:00,1282,2894,467.08,632.9,1824,898
2018-06-19 00:00:00+00:00,1269.1,2852,459.6,621,1823,886.95
2018-06-20 00:00:00+00:00,1270.6,2872,454.23,620.73,1820,889
2018-06-21 00:00:00+00:00,1253.45,2834.85,450.48,622.95,1820,871
2018-06-22 00:00:00+00:00,1269,2835,452.73,623.2,1809,880
2018-06-25 00:00:00+00:00,1252.75,2809.9,455,634.83,1817.75,867.8
2018-06-26 00:00:00+00:00,1279.15,2816.2,456.35,640,1852.05,872
2018-06-27 00:00:00+00:00,1272,2764.55,460.5,635.75,1857,869.5
2018-06-28 00:00:00+00:00,1265,2719,455.65,642.18,1844.1,834.55
2018-06-29 00:00:00+00:00,1264,2808.9,463.45,655.5,1845,877
2018-07-02 00:00:00+00:00,1293,2830.7,462.95,668.55,1854.05,894.25
2018-07-03 00:00:00+00:00,1290,2866.35,468.75,677.5,1874.95,894.15
2018-07-04 00:00:00+00:00,1289,2988.8,463.4,674.2,1866.95,887.65
2018-07-05 00:00:00+00:00,1325,2983,465.5,643.25,1883.8,836
2018-07-06 00:00:00+00:00,1321.5,3024.2,471.15,643.6,1917.75,827
2018-07-09 00:00:00+00:00,1362.8,3027,481.5,650.6,1885,819.95
2018-07-10 00:00:00+00:00,1371,3094,490,650,1875.55,831.65
2018-07-11 00:00:00+00:00,1360.2,3169,495,659.23,1970,811.9
2018-07-12 00:00:00+00:00,1357,3097.15,505,647.38,1974.1,809
2018-07-13 00:00:00+00:00,1369,3137,492.15,661.5,1977.05,838.45
2018-07-16 00:00:00+00:00,1357,3107.1,487.7,668,1988.85,830.75
2018-07-17 00:00:00+00:00,1375.4,3098.75,491.9,662.75,2000,844.5
2018-07-18 00:00:00+00:00,1389.05,3108,495,662.25,2000,842.95
2018-07-19 00:00:00+00:00,1406,3111,490.88,657.98,1986,872.5
2018-07-20 00:00:00+00:00,1395,2823,499,675.55,1998.1,861.1
2018-07-23 00:00:00+00:00,1433.5,2688.1,502,675.9,2001.1,858.75
2018-07-24 00:00:00+00:00,1471.4,2648,494.7,687.68,1996.45,864
2018-07-25 00:00:00+00:00,1447.55,2629.85,482.5,690.58,1977.5,864.05
2018-07-26 00:00:00+00:00,1437,2630,479.5,686.85,1956,856.9
2018-07-27 00:00:00+00:00,1434.25,2685,481.7,685.38,1943.75,885
2018-07-30 00:00:00+00:00,1430,2668.95,473.98,675.5,1944.3,892.5
2018-07-31 00:00:00+00:00,1449,2705.35,482.5,684,1944.1,912.35
2018-08-01 00:00:00+00:00,1437.25,2666.9,488.5,676,1973.8,919
2018-08-02 00:00:00+00:00,1415,2675,481.5,676.7,1948,925
2018-08-03 00:00:00+00:00,1413,2690.95,482,682.88,1978,920
2018-08-06 00:00:00+00:00,1397,2692,479.1,682,1976.45,901.95
2018-08-07 00:00:00+00:00,1425,2687.5,484,683.5,1969,929
2018-08-08 00:00:00+00:00,1421.05,2664,482,681,1975,935.9
2018-08-09 00:00:00+00:00,1414.7,2660,479.25,689.63,1978,914.95
2018-08-10 00:00:00+00:00,1416,2629,483,691.13,1992,916.85
2018-08-13 00:00:00+00:00,1400,2635,491.45,704,1999.5,916.1
2018-08-14 00:00:00+00:00,1396.85,2647.3,498.5,703.73,2000,925.4
2018-08-16 00:00:00+00:00,1398.95,2666,498.65,715.25,2009.1,919.6
2018-08-17 00:00:00+00:00,1400.1,2661.35,502.48,713.58,2010,940.6
2018-08-20 00:00:00+00:00,1410.15,2735.1,494.5,694.1,2014.15,923
2018-08-21 00:00:00+00:00,1403.2,2722,502.33,692.6,2015,916
2018-08-23 00:00:00+00:00,1395,2686,513,700,2033.9,912.5
2018-08-24 00:00:00+00:00,1393.1,2678.4,511.7,689.68,2042,885.4
2018-08-27 00:00:00+00:00,1400.7,2700,518.93,708,2050.05,892.9
2018-08-28 00:00:00+00:00,1407,2683,520.18,713,2069.95,889.05
2018-08-29 00:00:00+00:00,1392.5,2690,517.45,705.5,2073.25,882.35
2018-08-30 00:00:00+00:00,1383,2709,508.53,709.05,2083,881
2018-08-31 00:00:00+00:00,1372.45,2753.95,522.18,720,2078,893
2018-09-03 00:00:00+00:00,1361,2767.1,526.43,718.1,2050,911.45
2018-09-04 00:00:00+00:00,1314,2730,538,733.45,2100,880.9
2018-09-05 00:00:00+00:00,1318,2758,538.5,728.9,2077,865.35
2018-09-06 00:00:00+00:00,1313.4,2783.15,543.05,726,2074.5,867
2018-09-07 00:00:00+00:00,1317,2926,536.25,734,2078.75,868.8
2018-09-10 00:00:00+00:00,1291.75,2875,545,734,2084,856.05
2018-09-11 00:00:00+00:00,1297.15,2833.8,541.25,733.7,2045.2,818.6
2018-09-12 00:00:00+00:00,1285.55,2861,542,740.9,2045,824.9
2018-09-14 00:00:00+00:00,1332,2874.95,535.73,734.9,2066,842.7
2018-09-17 00:00:00+00:00,1305,2860,538.93,726.9,2072.45,818.5
2018-09-18 00:00:00+00:00,1295.7,2776,542.48,719.7,2074,824.45
2018-09-19 00:00:00+00:00,1294,2791,543.58,719.25,2076.7,827.95
2018-09-21 00:00:00+00:00,1303,2809.05,544.6,710.1,2111.9,800.55
2018-09-24 00:00:00+00:00,1276,2752.5,547.5,719.95,2208.5,791
2018-09-25 00:00:00+00:00,1290,2788,559,726,2183.1,794.95
2018-09-26 00:00:00+00:00,1280,2773.35,545.18,719.9,2147.15,817
2018-09-27 00:00:00+00:00,1296,2782.15,545,724.3,2185,821.15
2018-09-28 00:00:00+00:00,1288,2690,542.98,731.7,2186,804.1
2018-10-01 00:00:00+00:00,1279,2735,547.5,742.95,2252.4,812.25
2018-10-03 00:00:00+00:00,1248.75,2734.75,542.68,728.5,2157,794.5
2018-10-04 00:00:00+00:00,1227,2637,540.55,711,2063,775.75
2018-10-05 00:00:00+00:00,1195.1,2521.75,540.1,722.5,2100,785.5
2018-10-08 00:00:00+00:00,1243.55,2569.95,536.83,714.65,2077.4,813.45
2018-10-09 00:00:00+00:00,1203.4,2546,533.6,721,2095.9,749
2018-10-10 00:00:00+00:00,1226,2600,525.43,700.35,2044,790
2018-10-11 00:00:00+00:00,1220,2520,506.45,675.3,1995,780
2018-10-12 00:00:00+00:00,1260,2621.7,491.13,678.15,1920,804.7
2018-10-15 00:00:00+00:00,1250,2623.9,500.9,704,1954.6,808.15
2018-10-16 00:00:00+00:00,1265,2607.25,500.5,692.9,1963.05,809.4
2018-10-17 00:00:00+00:00,1260,2541,511,705.5,1930,804
2018-10-19 00:00:00+00:00,1238,2524,478.5,683.5,1915.7,787.6
2018-10-22 00:00:00+00:00,1196.9,2554,486.9,680.5,1900.25,776.35
2018-10-23 00:00:00+00:00,1142.45,2588,475.83,663,1847.75,780
2018-10-24 00:00:00+00:00,1191.25,2469,495.25,650.35,1865.5,789
2018-10-25 00:00:00+00:00,1199,2475,501.5,647.3,1844.15,793.9
